singletrial_fname	NPS	NPS_corr	NPS_cosine
sub-0018_ses-01_run-06_runtype-vicarious_event-cue_trial-000_cuetype-low.nii.gz	-36.3824506013896	-0.109845698081399	-0.10203160307911
sub-0018_ses-01_run-06_runtype-vicarious_event-cue_trial-001_cuetype-low.nii.gz	-3.79798584032609	-0.0117824717970004	-0.0222254809457962
sub-0018_ses-01_run-06_runtype-vicarious_event-cue_trial-002_cuetype-low.nii.gz	-3.33036674864575	-0.0691419019414944	-0.0068706528757752
sub-0018_ses-01_run-06_runtype-vicarious_event-cue_trial-003_cuetype-high.nii.gz	-4.02947991552439	-0.0124987290082136	-0.0184873340040588
sub-0018_ses-01_run-06_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz	28.1053162466161	0.134284677303768	0.14501657515586
sub-0018_ses-01_run-06_runtype-vicarious_event-cue_trial-005_cuetype-high.nii.gz	-21.0079157555447	-0.123325801391869	-0.112836620207988
sub-0018_ses-01_run-06_runtype-vicarious_event-cue_trial-006_cuetype-high.nii.gz	-35.1805003352943	-0.166839395516488	-0.172744111590071
sub-0018_ses-01_run-06_runtype-vicarious_event-cue_trial-007_cuetype-low.nii.gz	13.9889639746823	0.0836093505439924	0.0724689028801451
sub-0018_ses-01_run-06_runtype-vicarious_event-cue_trial-008_cuetype-high.nii.gz	-54.7616447781937	-0.224936261135574	-0.20840713277919
sub-0018_ses-01_run-06_runtype-vicarious_event-cue_trial-009_cuetype-low.nii.gz	-13.1972433756186	-0.057574754911076	-0.0653731536661153
sub-0018_ses-01_run-06_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz	-31.0895659148193	-0.115657498076103	-0.106325861715062
sub-0018_ses-01_run-06_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz	3.26446763772503	-0.0444461803239249	0.00883775818351484
sub-0019_ses-01_run-01_runtype-vicarious_event-cue_trial-000_cuetype-high.nii.gz	19.2779815712791	0.00169654179839902	0.0282754995251681
sub-0019_ses-01_run-01_runtype-vicarious_event-cue_trial-001_cuetype-low.nii.gz	-3.61287230048698	-0.0155497540773647	-0.0209764642230446
sub-0019_ses-01_run-01_runtype-vicarious_event-cue_trial-002_cuetype-high.nii.gz	-26.2606176896226	-0.135042161280149	-0.143669368980222
sub-0019_ses-01_run-01_runtype-vicarious_event-cue_trial-003_cuetype-low.nii.gz	-16.6763086431809	-0.110881803957724	-0.103719127815995
sub-0019_ses-01_run-01_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz	-4.5946159540666	-0.0454829209545705	-0.0278192182585672
sub-0019_ses-01_run-01_runtype-vicarious_event-cue_trial-005_cuetype-low.nii.gz	-31.4804204404908	-0.0860266796173514	-0.101689896572645
sub-0019_ses-01_run-01_runtype-vicarious_event-cue_trial-006_cuetype-low.nii.gz	-14.4945171810345	-0.0378145338782209	-0.0630829497954777
sub-0019_ses-01_run-01_runtype-vicarious_event-cue_trial-007_cuetype-low.nii.gz	-31.886043417269	-0.0807409004245926	-0.0973366164576063
sub-0019_ses-01_run-01_runtype-vicarious_event-cue_trial-008_cuetype-high.nii.gz	-25.2076496473594	-0.137206577762673	-0.131872084510896
sub-0019_ses-01_run-01_runtype-vicarious_event-cue_trial-009_cuetype-low.nii.gz	14.4998292093417	0.0244023118673983	0.0522802161697772
sub-0019_ses-01_run-01_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz	-14.2597624870231	-0.0916601038874416	-0.0550136317865935
sub-0019_ses-01_run-01_runtype-vicarious_event-cue_trial-011_cuetype-high.nii.gz	-17.2961240841178	-0.114928968992032	-0.121699706007324
sub-0019_ses-01_run-02_runtype-cognitive_event-cue_trial-000_cuetype-high.nii.gz	1.02476094931737	-0.00810295494706101	0.00554537861309062
sub-0019_ses-01_run-02_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz	-29.5500378837834	-0.167243649615241	-0.147032891210769
sub-0019_ses-01_run-02_runtype-cognitive_event-cue_trial-002_cuetype-high.nii.gz	-6.82562341353618	-0.0300093252787125	-0.0368663470653528
sub-0019_ses-01_run-02_runtype-cognitive_event-cue_trial-003_cuetype-low.nii.gz	-21.0527166774682	-0.128018926025466	-0.105673860025025
sub-0019_ses-01_run-02_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz	-37.738175318621	-0.190303189694756	-0.191966301064745
