"","X","Unnamed..0","index","nifti_name","sub","ses","run","run_type","ev","num","onset","dur","mod","regressor","cue_type","stim_type","expect_rating","actual_rating","cue_con","stim_lin","stim_quad","subject","subject","fname_noext","vps","vps_corr","vps_cosine","con"
"126",641,641,17,"sub-0006_ses-06_run-01-pain-plateau_task-social-ev-stim-0006",6,4,1,"pain-plateau","stim",6,181.11975,5,1,"True","high_cue","med_stim",29.1441986773614,60.4001709995294,1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",-7.5088937970474,-0.0199174860761784,-0.0221733007938948,"pain"
"127",642,642,18,"sub-0006_ses-06_run-01-pain-plateau_task-social-ev-stim-0007",6,4,1,"pain-plateau","stim",7,217.29125,5,1,"True","high_cue","low_stim",28.9423915917175,9.53846273398614,1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",-9.85640569821721,-0.0445400576337765,-0.0280072672050054,"pain"
"128",643,643,19,"sub-0006_ses-06_run-01-pain-plateau_task-social-ev-stim-0008",6,4,1,"pain-plateau","stim",8,252.853,5,1,"True","low_cue","high_stim",15.3762512488262,5.77948582515591,-1,1,1,"6","sub-0006","pain_ev-stim_l2norm",1.27878978341878,-0.0019084677629568,0.00373182074082328,"pain"
"129",644,644,20,"sub-0006_ses-06_run-01-pain-plateau_task-social-ev-stim-0009",6,4,1,"pain-plateau","stim",9,281.2395,5,1,"True","low_cue","med_stim",48.6592815186608,14.3700015151793,-1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",-8.62540078395249,-0.0331736334308738,-0.0241583815382943,"pain"
"130",645,645,21,"sub-0006_ses-06_run-01-pain-plateau_task-social-ev-stim-0010",6,4,1,"pain-plateau","stim",10,312.4905,5,1,"True","low_cue","med_stim",21.9295877501754,59.710280365911,-1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",-2.2458666273473,-0.00568307476108797,-0.00626844521283424,"pain"
"131",646,646,22,"sub-0006_ses-06_run-01-pain-plateau_task-social-ev-stim-0011",6,4,1,"pain-plateau","stim",11,349.54725,5,1,"True","high_cue","high_stim",20.7494246475868,74.1179493242497,1,1,1,"6","sub-0006","pain_ev-stim_l2norm",-13.5331872324267,-0.0395866336051592,-0.0376924249858751,"pain"
"132",647,647,23,"sub-0006_ses-06_run-01-pain-plateau_task-social-ev-stim-0012",6,4,1,"pain-plateau","stim",12,380.0485,5,1,"True","high_cue","high_stim",93.6913859864513,93.5178543958018,1,1,1,"6","sub-0006","pain_ev-stim_l2norm",9.07232646331207,0.0232807097094731,0.0260195776410052,"pain"
"133",896,896,12,"sub-0006_ses-06_run-06-pain-plateau_task-social-ev-stim-0001",6,4,6,"pain-plateau","stim",1,16.37625,5,1,"True","high_cue","high_stim",65.5175141026529,79.5922886875099,1,1,1,"6","sub-0006","pain_ev-stim_l2norm",5.16121488859839,0.00877570388929074,0.0142169571480724,"pain"
"134",897,897,13,"sub-0006_ses-06_run-06-pain-plateau_task-social-ev-stim-0002",6,4,6,"pain-plateau","stim",2,45.42675,5,1,"True","low_cue","high_stim",29.6591092359951,46.6272833223936,-1,1,1,"6","sub-0006","pain_ev-stim_l2norm",-4.26197675196763,-0.0255923765204185,-0.0115528942358128,"pain"
"135",898,898,14,"sub-0006_ses-06_run-06-pain-plateau_task-social-ev-stim-0003",6,4,6,"pain-plateau","stim",3,70.6435,5,1,"True","low_cue","high_stim",39.1397230185291,20.1794586645109,-1,1,1,"6","sub-0006","pain_ev-stim_l2norm",9.35297150270649,0.0227786948697553,0.0255584235846323,"pain"
"136",899,899,15,"sub-0006_ses-06_run-06-pain-plateau_task-social-ev-stim-0004",6,4,6,"pain-plateau","stim",4,105.98,5,1,"True","high_cue","high_stim",28.9830142410641,35.2175929681927,1,1,1,"6","sub-0006","pain_ev-stim_l2norm",-9.40798008828667,-0.0307811665093017,-0.0254347993166861,"pain"
"137",900,900,16,"sub-0006_ses-06_run-06-pain-plateau_task-social-ev-stim-0005",6,4,6,"pain-plateau","stim",5,141.3615,5,1,"True","low_cue","low_stim",64.5663162536045,39.5984075029918,-1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",-1.69483734749795,-0.0115869620486387,-0.00469999738878761,"pain"
"138",901,901,17,"sub-0006_ses-06_run-06-pain-plateau_task-social-ev-stim-0006",6,4,6,"pain-plateau","stim",6,192.32375,5,1,"True","high_cue","low_stim",29.1441986773614,60.4001709995294,1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",12.1000607563249,0.0319915312414163,0.0333341397200137,"pain"
"139",902,902,18,"sub-0006_ses-06_run-06-pain-plateau_task-social-ev-stim-0007",6,4,6,"pain-plateau","stim",7,228.31025,5,1,"True","low_cue","med_stim",28.9423915917175,9.53846273398614,-1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",-4.86469621321768,-0.0111736436978673,-0.0135133768171365,"pain"
"140",903,903,19,"sub-0006_ses-06_run-06-pain-plateau_task-social-ev-stim-0008",6,4,6,"pain-plateau","stim",8,262.25675,5,1,"True","high_cue","med_stim",15.3762512488262,5.77948582515591,1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",4.3569144567486,0.0077747101950066,0.0120700977090237,"pain"
"141",904,904,20,"sub-0006_ses-06_run-06-pain-plateau_task-social-ev-stim-0009",6,4,6,"pain-plateau","stim",9,291.233,5,1,"True","high_cue","med_stim",48.6592815186608,14.3700015151793,1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",8.62488714223496,0.0220713475142048,0.0245510136173065,"pain"
"142",905,905,21,"sub-0006_ses-06_run-06-pain-plateau_task-social-ev-stim-0010",6,4,6,"pain-plateau","stim",10,320.32925,5,1,"True","low_cue","med_stim",21.9295877501754,59.710280365911,-1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",4.67777623196136,0.00727378577287726,0.0130273637767889,"pain"
"143",906,906,22,"sub-0006_ses-06_run-06-pain-plateau_task-social-ev-stim-0011",6,4,6,"pain-plateau","stim",11,356.10575,5,1,"True","high_cue","low_stim",20.7494246475868,74.1179493242497,1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",-6.95853803479681,-0.021841115342656,-0.0200788229013118,"pain"
"144",907,907,23,"sub-0006_ses-06_run-06-pain-plateau_task-social-ev-stim-0012",6,4,6,"pain-plateau","stim",12,384.12725,5,1,"True","low_cue","low_stim",93.6913859864513,93.5178543958018,-1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",-10.037471294652,-0.026715989353558,-0.0277544524661926,"pain"
"145",64,64,12,"sub-0009_ses-09_run-02-pain-ptb_task-social-ev-stim-0001",9,1,2,"pain-ptb","stim",1,20.6062400341034,5,1,"True","high_cue","low_stim",11.3550828031402,18.9432630612515,1,-1,1,"9","sub-0009","pain_ev-stim_l2norm",-6.99666447411798,-0.0246971442164058,-0.0192445276476465,"pain"
"146",65,65,13,"sub-0009_ses-09_run-02-pain-ptb_task-social-ev-stim-0002",9,1,2,"pain-ptb","stim",2,49.8501901626587,5,1,"True","high_cue","high_stim",7.1250163489018,28.072486935853,1,1,1,"9","sub-0009","pain_ev-stim_l2norm",-5.18397786305698,-0.0277914009374902,-0.0140514041049603,"pain"
"147",66,66,14,"sub-0009_ses-09_run-02-pain-ptb_task-social-ev-stim-0003",9,1,2,"pain-ptb","stim",3,82.9506802558899,5,1,"True","high_cue","med_stim",45.4869212478131,43.3348939418963,1,0,-2,"9","sub-0009","pain_ev-stim_l2norm",-7.59947409899706,-0.0222142675545791,-0.0206122024668555,"pain"
"148",67,67,15,"sub-0009_ses-09_run-02-pain-ptb_task-social-ev-stim-0004",9,1,2,"pain-ptb","stim",4,107.240350008011,5,1,"True","low_cue","low_stim",2.77021579720019,43.3053529314628,-1,-1,1,"9","sub-0009","pain_ev-stim_l2norm",-13.8528041695867,-0.0565168078156204,-0.0377912392176611,"pain"
"149",68,68,16,"sub-0009_ses-09_run-02-pain-ptb_task-social-ev-stim-0005",9,1,2,"pain-ptb","stim",5,135.936920166016,5,1,"True","high_cue","high_stim",48.9004937423819,15.4375241765319,1,1,1,"9","sub-0009","pain_ev-stim_l2norm",-5.07999437761529,-0.0256268002987397,-0.0136496414450803,"pain"
"150",69,69,17,"sub-0009_ses-09_run-02-pain-ptb_task-social-ev-stim-0006",9,1,2,"pain-ptb","stim",6,182.037970066071,5,1,"True","high_cue","low_stim",3.79829522039212,20.8333701570145,1,-1,1,"9","sub-0009","pain_ev-stim_l2norm",-5.61533109644425,-0.0308886963727985,-0.0152016668974791,"pain"
"151",70,70,18,"sub-0009_ses-09_run-02-pain-ptb_task-social-ev-stim-0007",9,1,2,"pain-ptb","stim",7,222.15105009079,5,1,"True","low_cue","med_stim",15.5615103253285,23.3507297724187,-1,0,-2,"9","sub-0009","pain_ev-stim_l2norm",-11.2547967185941,-0.0325705499809158,-0.0304768813696053,"pain"
"152",71,71,19,"sub-0009_ses-09_run-02-pain-ptb_task-social-ev-stim-0008",9,1,2,"pain-ptb","stim",8,258.434830188751,5,1,"True","low_cue","high_stim",49.8990924537878,31.7787197682781,-1,1,1,"9","sub-0009","pain_ev-stim_l2norm",2.41747133027317,-0.0027076564957351,0.0064800176978913,"pain"
