"","X","Unnamed..0","index","nifti_name","sub","ses","run","run_type","ev","num","onset","dur","mod","regressor","cue_type","stim_type","expect_rating","actual_rating","cue_con","stim_lin","stim_quad","subject","subject","fname_noext","vps","vps_corr","vps_cosine","con"
"1570",125,125,21,"sub-0038_ses-38_run-03-vicarious_task-social-ev-stim-0010",38,1,3,"vicarious","stim",10,316.474759817123,5,1,"True","low_cue","med_stim",65.3851269278949,8.06514118072924,-1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",-7.09441660459982,-0.0279381311970647,-0.0190302968431928,"vicarious"
"1571",126,126,22,"sub-0038_ses-38_run-03-vicarious_task-social-ev-stim-0011",38,1,3,"vicarious","stim",11,349.175209999084,5,1,"True","high_cue","med_stim",28.9423915917175,3.9213988876781,1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",-6.93986587619052,-0.0198400848632452,-0.0184747189824874,"vicarious"
"1572",127,127,23,"sub-0038_ses-38_run-03-vicarious_task-social-ev-stim-0012",38,1,3,"vicarious","stim",12,383.375329971313,5,1,"True","low_cue","low_stim",16.8986486940382,12.5288077091515,-1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-3.1067232390294,-0.0168479143788175,-0.00829518840131013,"vicarious"
"1573",272,272,12,"sub-0038_ses-38_run-06-vicarious_task-social-ev-stim-0001",38,1,6,"vicarious","stim",1,18.1835498809814,5,1,"True","low_cue","med_stim",14.9158434412248,15.2754869139001,-1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",-7.86057275675723,-0.0180571227728989,-0.0210570345224257,"vicarious"
"1574",273,273,13,"sub-0038_ses-38_run-06-vicarious_task-social-ev-stim-0002",38,1,6,"vicarious","stim",2,49.5821998119354,5,1,"True","low_cue","low_stim",12.0305960965379,28.5187277886708,-1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-1.8463515972053,-0.00574197966149251,-0.00492784854491736,"vicarious"
"1575",274,274,14,"sub-0038_ses-38_run-06-vicarious_task-social-ev-stim-0003",38,1,6,"vicarious","stim",3,87.281800031662,5,1,"True","low_cue","high_stim",82.4365041029328,29.8590161649231,-1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",0.987363547548902,-0.00210889829570448,0.00263758377735025,"vicarious"
"1576",275,275,15,"sub-0038_ses-38_run-06-vicarious_task-social-ev-stim-0004",38,1,6,"vicarious","stim",4,115.182199954987,5,1,"True","high_cue","low_stim",0.920334966849057,17.9986949730216,1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-3.14936912735567,-0.0100875644099084,-0.00840546338461644,"vicarious"
"1577",276,276,16,"sub-0038_ses-38_run-06-vicarious_task-social-ev-stim-0005",38,1,6,"vicarious","stim",5,154.982009887695,5,1,"True","high_cue","med_stim",24.0799945102303,8.09749235226275,1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",-6.89838573218105,-0.0142355110437035,-0.018431795661633,"vicarious"
"1578",277,277,17,"sub-0038_ses-38_run-06-vicarious_task-social-ev-stim-0006",38,1,6,"vicarious","stim",6,188.481809854507,5,1,"True","high_cue","high_stim",11.3099324740202,4.41651566822763,1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",1.29755085418203,0.00999665215060889,0.00346916089162213,"vicarious"
"1579",278,278,18,"sub-0038_ses-38_run-06-vicarious_task-social-ev-stim-0007",38,1,6,"vicarious","stim",7,219.28196978569,5,1,"True","high_cue","low_stim",2.5396804503407,15.3154511969185,1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",6.54835349526426,0.0130967017773659,0.0174990965583998,"vicarious"
"1580",279,279,19,"sub-0038_ses-38_run-06-vicarious_task-social-ev-stim-0008",38,1,6,"vicarious","stim",8,253.582189798355,5,1,"True","low_cue","high_stim",7.21134844757372,4.43447050610122,-1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",16.2079899815994,0.0417441952781273,0.0431674929435817,"vicarious"
"1581",280,280,20,"sub-0038_ses-38_run-06-vicarious_task-social-ev-stim-0009",38,1,6,"vicarious","stim",9,281.682129859924,5,1,"True","high_cue","high_stim",23.3795239527766,40.3999043337367,1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-8.03195614532855,-0.0178903736136096,-0.0213149423629489,"vicarious"
"1582",281,281,21,"sub-0038_ses-38_run-06-vicarious_task-social-ev-stim-0010",38,1,6,"vicarious","stim",10,318.381899833679,5,1,"True","low_cue","med_stim",65.3851269278949,8.06514118072924,-1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",-4.05505606503966,-0.0181256755647767,-0.0108514084063632,"vicarious"
"1583",282,282,22,"sub-0038_ses-38_run-06-vicarious_task-social-ev-stim-0011",38,1,6,"vicarious","stim",11,348.780809879303,5,1,"True","high_cue","med_stim",28.9423915917175,3.9213988876781,1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",0.564528864595736,-0.00611379331490556,0.00151049479804211,"vicarious"
"1584",283,283,23,"sub-0038_ses-38_run-06-vicarious_task-social-ev-stim-0012",38,1,6,"vicarious","stim",12,385.681869745255,5,1,"True","low_cue","low_stim",16.8986486940382,12.5288077091515,-1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-2.48789872857342,-0.00628877250813089,-0.00661854068746659,"vicarious"
"1585",374,374,12,"sub-0038_ses-38_run-02-vicarious_task-social-ev-stim-0001",38,3,2,"vicarious","stim",1,21.4858498573303,5,1,"True","low_cue","low_stim",8.55354270257181,6.00900595749452,-1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-22.6039224842374,-0.0597409436107982,-0.0602742406728209,"vicarious"
"1586",375,375,13,"sub-0038_ses-38_run-02-vicarious_task-social-ev-stim-0002",38,3,2,"vicarious","stim",2,57.4856300354004,5,1,"True","high_cue","med_stim",5.04916646758286,6.49352531253926,1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",15.1706779329053,0.040113021151905,0.0405665001269352,"vicarious"
"1587",376,376,14,"sub-0038_ses-38_run-02-vicarious_task-social-ev-stim-0003",38,3,2,"vicarious","stim",3,85.0854299068451,5,1,"True","high_cue","low_stim",12.8556339729091,47.9609361341638,1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",0.0701783202286119,-0.0011488276450178,0.000188797719339387,"vicarious"
"1588",377,377,15,"sub-0038_ses-38_run-02-vicarious_task-social-ev-stim-0004",38,3,2,"vicarious","stim",4,119.985449790955,5,1,"True","high_cue","high_stim",46.3093898194106,2.77021579720019,1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-0.665989368380162,0.00230279514455989,-0.00180840527531522,"vicarious"
"1589",378,378,16,"sub-0038_ses-38_run-02-vicarious_task-social-ev-stim-0005",38,3,2,"vicarious","stim",5,156.789749860764,5,1,"True","low_cue","med_stim",41.5565547950406,5.04916646758286,-1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",17.0167370282744,0.0447061633762622,0.0455017192906593,"vicarious"
"1590",379,379,17,"sub-0038_ses-38_run-02-vicarious_task-social-ev-stim-0006",38,3,2,"vicarious","stim",6,196.784749984741,5,1,"True","low_cue","high_stim",34.8981235610295,16.0399433060497,-1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",0.583341258374228,-0.00350131973183734,0.0015603771673792,"vicarious"
"1591",380,380,18,"sub-0038_ses-38_run-02-vicarious_task-social-ev-stim-0007",38,3,2,"vicarious","stim",7,235.784809827805,5,1,"True","low_cue","med_stim",15.3154511969185,14.5166999588546,-1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",3.67163795087094,0.00358273997850741,0.00982366392959181,"vicarious"
"1592",381,381,19,"sub-0038_ses-38_run-02-vicarious_task-social-ev-stim-0008",38,3,2,"vicarious","stim",8,265.784749984741,5,1,"True","low_cue","high_stim",6.66961984231234,2.77021579720019,-1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",2.29688937098138,0.00168632393322805,0.00617940681405228,"vicarious"
"1593",382,382,20,"sub-0038_ses-38_run-02-vicarious_task-social-ev-stim-0009",38,3,2,"vicarious","stim",9,297.084969997406,5,1,"True","high_cue","low_stim",24.8741539141276,37.9760343038434,1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-3.39561099832935,-0.0040267312227026,-0.00912549898351925,"vicarious"
"1594",383,383,21,"sub-0038_ses-38_run-02-vicarious_task-social-ev-stim-0010",38,3,2,"vicarious","stim",10,328.184789896011,5,1,"True","high_cue","high_stim",0.979319654339488,15.8191939475001,1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",3.53637391928949,0.00154922180291065,0.00944574798093215,"vicarious"
"1595",384,384,22,"sub-0038_ses-38_run-02-vicarious_task-social-ev-stim-0011",38,3,2,"vicarious","stim",11,357.784659862518,5,1,"True","high_cue","med_stim",26.8725389916558,17.921428058034,1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",5.87470633743778,0.0175576404475064,0.0157876970372398,"vicarious"
"1596",385,385,23,"sub-0038_ses-38_run-02-vicarious_task-social-ev-stim-0012",38,3,2,"vicarious","stim",12,384.284599781036,5,1,"True","low_cue","low_stim",13.1870599078291,10.5338618096845,-1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",5.02116170495154,0.00921021629553804,0.0134862986246664,"vicarious"
"1597",476,476,12,"sub-0038_ses-38_run-04-vicarious_task-social-ev-stim-0001",38,3,4,"vicarious","stim",1,18.9934198856354,5,1,"True","high_cue","low_stim",8.55354270257181,6.00900595749452,1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-0.389179317711011,-0.00963836299152679,-0.00103949437023027,"vicarious"
"1598",477,477,13,"sub-0038_ses-38_run-04-vicarious_task-social-ev-stim-0002",38,3,4,"vicarious","stim",2,48.2923300266266,5,1,"True","high_cue","high_stim",5.04916646758286,6.49352531253926,1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",9.07159385508272,0.0227068549410339,0.0243312886673168,"vicarious"
"1599",478,478,14,"sub-0038_ses-38_run-04-vicarious_task-social-ev-stim-0003",38,3,4,"vicarious","stim",3,81.3917100429535,5,1,"True","high_cue","med_stim",12.8556339729091,47.9609361341638,1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",1.21226233265213,0.0157635503182708,0.00325785673973077,"vicarious"
"1600",479,479,15,"sub-0038_ses-38_run-04-vicarious_task-social-ev-stim-0004",38,3,4,"vicarious","stim",4,105.691780090332,5,1,"True","low_cue","low_stim",46.3093898194106,2.77021579720019,-1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",5.47470971439936,0.0134731645463896,0.0146729233019681,"vicarious"
"1601",480,480,16,"sub-0038_ses-38_run-04-vicarious_task-social-ev-stim-0005",38,3,4,"vicarious","stim",5,134.391569852829,5,1,"True","high_cue","high_stim",41.5565547950406,5.04916646758286,1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-2.8409762531938,-0.00601327293153678,-0.00761331500999548,"vicarious"
"1602",481,481,17,"sub-0038_ses-38_run-04-vicarious_task-social-ev-stim-0006",38,3,4,"vicarious","stim",6,180.491760015488,5,1,"True","high_cue","low_stim",34.8981235610295,16.0399433060497,1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",1.20310949489455,0.00418089085092403,0.00322522555072239,"vicarious"
"1603",482,482,18,"sub-0038_ses-38_run-04-vicarious_task-social-ev-stim-0007",38,3,4,"vicarious","stim",7,220.591670036316,5,1,"True","low_cue","med_stim",15.3154511969185,14.5166999588546,-1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",-1.01128653244121,-0.000634242924796239,-0.00272153793416811,"vicarious"
"1604",483,483,19,"sub-0038_ses-38_run-04-vicarious_task-social-ev-stim-0008",38,3,4,"vicarious","stim",8,256.891760110855,5,1,"True","low_cue","high_stim",6.66961984231234,2.77021579720019,-1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",2.44642926021141,0.00670046570673205,0.00653890446832101,"vicarious"
"1605",484,484,20,"sub-0038_ses-38_run-04-vicarious_task-social-ev-stim-0009",38,3,4,"vicarious","stim",9,290.491739988327,5,1,"True","low_cue","med_stim",24.8741539141276,37.9760343038434,-1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",-3.85398614928838,-0.00301555989962361,-0.0104244837862235,"vicarious"
"1606",485,485,21,"sub-0038_ses-38_run-04-vicarious_task-social-ev-stim-0010",38,3,4,"vicarious","stim",10,325.391730070114,5,1,"True","low_cue","low_stim",0.979319654339488,15.8191939475001,-1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",5.99770356416732,0.0121721862714743,0.0160391903176364,"vicarious"
"1607",486,486,22,"sub-0038_ses-38_run-04-vicarious_task-social-ev-stim-0011",38,3,4,"vicarious","stim",11,356.691740036011,5,1,"True","high_cue","med_stim",26.8725389916558,17.921428058034,1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",1.67354094145261,-0.00326178920010374,0.00447445884764422,"vicarious"
"1608",487,487,23,"sub-0038_ses-38_run-04-vicarious_task-social-ev-stim-0012",38,3,4,"vicarious","stim",12,385.591989994049,5,1,"True","low_cue","high_stim",13.1870599078291,10.5338618096845,-1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-4.86068173204127,-0.0159720514477182,-0.0130923005882747,"vicarious"
"1609",630,630,12,"sub-0038_ses-38_run-01-vicarious_task-social-ev-stim-0001",38,4,1,"vicarious","stim",1,19.1888401508331,5,1,"True","high_cue","low_stim",1.40288153265147,25.0168934781,1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",17.4032292692227,0.0452325512600679,0.0465453535230559,"vicarious"
"1610",631,631,13,"sub-0038_ses-38_run-01-vicarious_task-social-ev-stim-0002",38,4,1,"vicarious","stim",2,50.488529920578,5,1,"True","high_cue","low_stim",36.6861106915455,180,1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",8.21740977100969,0.0302634622903069,0.0219726716418423,"vicarious"
"1611",632,632,14,"sub-0038_ses-38_run-01-vicarious_task-social-ev-stim-0003",38,4,1,"vicarious","stim",3,82.1880099773407,5,1,"True","high_cue","med_stim",4.41651566822763,3.90569913707213,1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",12.5091637610473,0.0342227509381674,0.0337480988924628,"vicarious"
"1612",633,633,15,"sub-0038_ses-38_run-01-vicarious_task-social-ev-stim-0004",38,4,1,"vicarious","stim",4,114.988620042801,5,1,"True","low_cue","med_stim",0.462052721430765,4.84011248884704,-1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",5.79252311788303,0.0167015957621808,0.0155925760785101,"vicarious"
"1613",634,634,16,"sub-0038_ses-38_run-01-vicarious_task-social-ev-stim-0005",38,4,1,"vicarious","stim",5,150.891779899597,5,1,"True","high_cue","high_stim",36.9623846995143,47.4332010547372,1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",1.14341915704524,0.0143983470952025,0.00305742989736031,"vicarious"
"1614",635,635,17,"sub-0038_ses-38_run-01-vicarious_task-social-ev-stim-0006",38,4,1,"vicarious","stim",6,182.287600040436,5,1,"True","low_cue","high_stim",53.7461622625552,17.8503183022168,-1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-16.5593059558123,-0.0431882189262975,-0.0445485708852815,"vicarious"
"1615",636,636,18,"sub-0038_ses-38_run-01-vicarious_task-social-ev-stim-0007",38,4,1,"vicarious","stim",7,214.88744020462,5,1,"True","high_cue","high_stim",31.8342055455592,38.7741709355742,1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",3.20194423015253,0.00235729432607454,0.00852382236585784,"vicarious"
"1616",637,637,19,"sub-0038_ses-38_run-01-vicarious_task-social-ev-stim-0008",38,4,1,"vicarious","stim",8,251.38743019104,5,1,"True","high_cue","med_stim",0.475472732447872,11.3550828031402,1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",1.68610470948862,0.00121545779181957,0.00450698920864031,"vicarious"
"1617",638,638,20,"sub-0038_ses-38_run-01-vicarious_task-social-ev-stim-0009",38,4,1,"vicarious","stim",9,280.687890052795,5,1,"True","low_cue","low_stim",3.9213988876781,14.9314171781376,-1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-13.1129123702812,-0.0355011036254692,-0.0353926214339175,"vicarious"
"1618",639,639,21,"sub-0038_ses-38_run-01-vicarious_task-social-ev-stim-0010",38,4,1,"vicarious","stim",10,308.68776011467,5,1,"True","low_cue","high_stim",8.09749235226275,40.7755967829162,-1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",23.9990315646851,0.0635621039299043,0.0643550897873125,"vicarious"
"1619",640,640,22,"sub-0038_ses-38_run-01-vicarious_task-social-ev-stim-0011",38,4,1,"vicarious","stim",11,341.987240076065,5,1,"True","low_cue","low_stim",58.6030877514096,31.0062923665108,-1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-2.57475795485333,-0.0078601842765929,-0.00688406440252523,"vicarious"
"1620",641,641,23,"sub-0038_ses-38_run-01-vicarious_task-social-ev-stim-0012",38,4,1,"vicarious","stim",12,383.187370061874,5,1,"True","low_cue","med_stim",24.1022345011611,34.0097951196552,-1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",0.218427212791615,-0.00539232519607931,0.000582290512031678,"vicarious"
"1621",837,837,12,"sub-0038_ses-38_run-05-vicarious_task-social-ev-stim-0001",38,4,5,"vicarious","stim",1,21.2806398868561,5,1,"True","low_cue","med_stim",1.40288153265147,25.0168934781,-1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",-12.8303564888188,-0.0334706713690089,-0.0342007538673655,"vicarious"
"1622",838,838,13,"sub-0038_ses-38_run-05-vicarious_task-social-ev-stim-0002",38,4,5,"vicarious","stim",2,53.6787397861481,5,1,"True","high_cue","low_stim",36.6861106915455,180,1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",4.37952157483389,0.0102791136366143,0.0116322788176353,"vicarious"
"1623",839,839,14,"sub-0038_ses-38_run-05-vicarious_task-social-ev-stim-0003",38,4,5,"vicarious","stim",3,90.8788797855377,5,1,"True","high_cue","high_stim",4.41651566822763,3.90569913707213,1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-3.98331885157446,-0.00749693847256472,-0.0106004813912247,"vicarious"
"1624",840,840,15,"sub-0038_ses-38_run-05-vicarious_task-social-ev-stim-0004",38,4,5,"vicarious","stim",4,119.279059886932,5,1,"True","low_cue","med_stim",0.462052721430765,4.84011248884704,-1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",-3.86325862844899,-0.0120524786277563,-0.0104500557137147,"vicarious"
"1625",841,841,16,"sub-0038_ses-38_run-05-vicarious_task-social-ev-stim-0005",38,4,5,"vicarious","stim",5,145.778839826584,5,1,"True","high_cue","low_stim",36.9623846995143,47.4332010547372,1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",7.85892101094899,0.0235826866491917,0.0211187988058773,"vicarious"
"1626",842,842,17,"sub-0038_ses-38_run-05-vicarious_task-social-ev-stim-0006",38,4,5,"vicarious","stim",6,173.878809928894,5,1,"True","low_cue","high_stim",53.7461622625552,17.8503183022168,-1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",7.98412237236122,0.0259995415125556,0.021542339651708,"vicarious"
"1627",843,843,18,"sub-0038_ses-38_run-05-vicarious_task-social-ev-stim-0007",38,4,5,"vicarious","stim",7,208.478819847107,5,1,"True","low_cue","low_stim",31.8342055455592,38.7741709355742,-1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-4.26891485810711,-0.0082404150260677,-0.0113409628152328,"vicarious"
"1628",844,844,19,"sub-0038_ses-38_run-05-vicarious_task-social-ev-stim-0008",38,4,5,"vicarious","stim",8,237.378349781036,5,1,"True","high_cue","med_stim",0.475472732447872,11.3550828031402,1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",12.5809921725381,0.0320812313912715,0.033498219031223,"vicarious"
"1629",845,845,20,"sub-0038_ses-38_run-05-vicarious_task-social-ev-stim-0009",38,4,5,"vicarious","stim",9,264.778539896011,5,1,"True","low_cue","high_stim",3.9213988876781,14.9314171781376,-1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-3.6129087921795,-0.00287861714878126,-0.00964613223047493,"vicarious"
"1630",846,846,21,"sub-0038_ses-38_run-05-vicarious_task-social-ev-stim-0010",38,4,5,"vicarious","stim",10,301.679029941559,5,1,"True","high_cue","med_stim",8.09749235226275,40.7755967829162,1,0,-2,"38","sub-0038","vicarious_ev-stim_l2norm",-28.3889659968472,-0.0770929826776732,-0.0760953931657726,"vicarious"
"1631",847,847,22,"sub-0038_ses-38_run-05-vicarious_task-social-ev-stim-0011",38,4,5,"vicarious","stim",11,332.178879976273,5,1,"True","low_cue","low_stim",58.6030877514096,31.0062923665108,-1,-1,1,"38","sub-0038","vicarious_ev-stim_l2norm",9.23275438612216,0.0236004378318659,0.0247278497651068,"vicarious"
"1632",848,848,23,"sub-0038_ses-38_run-05-vicarious_task-social-ev-stim-0012",38,4,5,"vicarious","stim",12,381.57910990715,5,1,"True","high_cue","high_stim",24.1022345011611,34.0097951196552,1,1,1,"38","sub-0038","vicarious_ev-stim_l2norm",-7.29949052504434,-0.0174272913817035,-0.0194514018744561,"vicarious"
"1633",12,12,12,"sub-0039_ses-39_run-01-vicarious_task-social-ev-stim-0001",39,1,1,"vicarious","stim",1,16.7877299785614,5,1,"True","high_cue","low_stim",16.1744469117807,3.95317950179724,1,-1,1,"39","sub-0039","vicarious_ev-stim_l2norm",8.75917047248546,0.0228712170671003,0.0234496867096292,"vicarious"
"1634",13,13,13,"sub-0039_ses-39_run-01-vicarious_task-social-ev-stim-0002",39,1,1,"vicarious","stim",2,49.7876300811768,5,1,"True","low_cue","med_stim",6.21337526527838,82.4980431715011,-1,0,-2,"39","sub-0039","vicarious_ev-stim_l2norm",16.5661252602177,0.043974593132095,0.0455067707865135,"vicarious"
"1635",14,14,14,"sub-0039_ses-39_run-01-vicarious_task-social-ev-stim-0003",39,1,1,"vicarious","stim",3,73.8877699375153,5,1,"True","high_cue","low_stim",56.7615790386782,82.3422903062861,1,-1,1,"39","sub-0039","vicarious_ev-stim_l2norm",-6.52076885754985,-0.014339341614891,-0.0178829811879655,"vicarious"
"1636",15,15,15,"sub-0039_ses-39_run-01-vicarious_task-social-ev-stim-0004",39,1,1,"vicarious","stim",4,105.987439870834,5,1,"True","low_cue","med_stim",3.72131326474976,31.9081069356532,-1,0,-2,"39","sub-0039","vicarious_ev-stim_l2norm",17.8159266716181,0.0474523268893357,0.0482231482523688,"vicarious"
"1637",16,16,16,"sub-0039_ses-39_run-01-vicarious_task-social-ev-stim-0005",39,1,1,"vicarious","stim",5,132.591919898987,5,1,"True","high_cue","high_stim",43.163155569939,29.973948660236,1,1,1,"39","sub-0039","vicarious_ev-stim_l2norm",10.3154028215448,0.0275982023659048,0.0276440864688823,"vicarious"
"1638",17,17,17,"sub-0039_ses-39_run-01-vicarious_task-social-ev-stim-0006",39,1,1,"vicarious","stim",6,161.686999797821,5,1,"True","low_cue","low_stim",6.89742755775175,180,-1,-1,1,"39","sub-0039","vicarious_ev-stim_l2norm",-13.378668657998,-0.0346699070575971,-0.0359745131993911,"vicarious"
"1639",18,18,18,"sub-0039_ses-39_run-01-vicarious_task-social-ev-stim-0007",39,1,1,"vicarious","stim",7,199.88712978363,5,1,"True","low_cue","high_stim",11.3099324740202,8.88785169121973,-1,1,1,"39","sub-0039","vicarious_ev-stim_l2norm",19.5477168506654,0.0514323857585286,0.052460134364706,"vicarious"
"1640",19,19,19,"sub-0039_ses-39_run-01-vicarious_task-social-ev-stim-0008",39,1,1,"vicarious","stim",8,232.186859846115,5,1,"True","low_cue","low_stim",35.3503498949626,7.1250163489018,-1,-1,1,"39","sub-0039","vicarious_ev-stim_l2norm",5.81318316555235,0.0198349517062055,0.0156135204293775,"vicarious"
"1641",20,20,20,"sub-0039_ses-39_run-01-vicarious_task-social-ev-stim-0009",39,1,1,"vicarious","stim",9,277.786979913712,5,1,"True","high_cue","high_stim",13.1340223063963,7.53260140094736,1,1,1,"39","sub-0039","vicarious_ev-stim_l2norm",-1.48701942187027,3.29406502521422e-05,-0.00398993828195076,"vicarious"
"1642",21,21,21,"sub-0039_ses-39_run-01-vicarious_task-social-ev-stim-0010",39,1,1,"vicarious","stim",10,304.086749792099,5,1,"True","low_cue","high_stim",26.0488869473132,20.3948760820484,-1,1,1,"39","sub-0039","vicarious_ev-stim_l2norm",7.21065232791259,0.0192532954707342,0.0194243951464106,"vicarious"
"1643",22,22,22,"sub-0039_ses-39_run-01-vicarious_task-social-ev-stim-0011",39,1,1,"vicarious","stim",11,342.787019729614,5,1,"True","high_cue","med_stim",23.6820877245385,10.0910572388889,1,0,-2,"39","sub-0039","vicarious_ev-stim_l2norm",18.9041949291818,0.0494003128045992,0.0507546881955492,"vicarious"
"1644",23,23,23,"sub-0039_ses-39_run-01-vicarious_task-social-ev-stim-0012",39,1,1,"vicarious","stim",12,384.586929798126,5,1,"True","high_cue","med_stim",5.5721978039638,5.29856506989994,1,0,-2,"39","sub-0039","vicarious_ev-stim_l2norm",5.22747385248205,0.0129838255327128,0.0140544390630424,"vicarious"
"1645",272,272,12,"sub-0039_ses-39_run-06-vicarious_task-social-ev-stim-0001",39,1,6,"vicarious","stim",1,21.2865300178528,5,1,"True","high_cue","high_stim",16.1744469117807,3.95317950179724,1,1,1,"39","sub-0039","vicarious_ev-stim_l2norm",10.965036860473,0.0316566750467765,0.0294998511487803,"vicarious"
"1646",273,273,13,"sub-0039_ses-39_run-06-vicarious_task-social-ev-stim-0002",39,1,6,"vicarious","stim",2,61.3854298591614,5,1,"True","low_cue","high_stim",6.21337526527838,82.4980431715011,-1,1,1,"39","sub-0039","vicarious_ev-stim_l2norm",4.84670688052093,0.0149801683945873,0.0129980990063209,"vicarious"
"1647",274,274,14,"sub-0039_ses-39_run-06-vicarious_task-social-ev-stim-0003",39,1,6,"vicarious","stim",3,91.9851698875427,5,1,"True","high_cue","high_stim",56.7615790386782,82.3422903062861,1,1,1,"39","sub-0039","vicarious_ev-stim_l2norm",8.57702148326648,0.0274039640482648,0.0233506183110005,"vicarious"
"1648",275,275,15,"sub-0039_ses-39_run-06-vicarious_task-social-ev-stim-0004",39,1,6,"vicarious","stim",4,114.48509979248,5,1,"True","low_cue","med_stim",3.72131326474976,31.9081069356532,-1,0,-2,"39","sub-0039","vicarious_ev-stim_l2norm",4.01130973028918,0.0122153374903288,0.0110109372219331,"vicarious"
"1649",276,276,16,"sub-0039_ses-39_run-06-vicarious_task-social-ev-stim-0005",39,1,6,"vicarious","stim",5,147.88538980484,5,1,"True","high_cue","low_stim",43.163155569939,5.29856506989994,1,-1,1,"39","sub-0039","vicarious_ev-stim_l2norm",6.12643156157408,0.0162811898033479,0.0165690250616118,"vicarious"
"1650",277,277,17,"sub-0039_ses-39_run-06-vicarious_task-social-ev-stim-0006",39,1,6,"vicarious","stim",6,186.885299921036,5,1,"True","high_cue","med_stim",6.89742755775175,180,1,0,-2,"39","sub-0039","vicarious_ev-stim_l2norm",0.142874100276002,0.00352982444148029,0.000383364284677597,"vicarious"
"1651",278,278,18,"sub-0039_ses-39_run-06-vicarious_task-social-ev-stim-0007",39,1,6,"vicarious","stim",7,218.38490986824,5,1,"True","low_cue","high_stim",11.3099324740202,8.88785169121973,-1,1,1,"39","sub-0039","vicarious_ev-stim_l2norm",6.91109525076426,0.0165005303401131,0.0187320027040593,"vicarious"
"1652",279,279,19,"sub-0039_ses-39_run-06-vicarious_task-social-ev-stim-0008",39,1,6,"vicarious","stim",8,244.885219812393,5,1,"True","high_cue","low_stim",35.3503498949626,7.1250163489018,1,-1,1,"39","sub-0039","vicarious_ev-stim_l2norm",-11.967970865951,-0.0307355251477512,-0.0322244975184937,"vicarious"
