,sub,ses,run,runtype,event,trial,cuetype,stimintensity
2152,101,4,3,pain,stimulus,7,high,med
2153,101,4,3,pain,stimulus,10,high,high
2154,101,4,6,pain,stimulus,,high,high
2155,101,4,6,pain,stimulus,2,high,high
2156,101,4,6,pain,stimulus,4,high,low
2157,101,4,6,pain,stimulus,5,high,med
2158,101,4,6,pain,stimulus,7,high,low
2159,101,4,6,pain,stimulus,9,high,med
2160,102,1,1,pain,stimulus,3,high,low
2161,102,1,1,pain,stimulus,4,high,med
2162,102,1,1,pain,stimulus,5,high,high
2163,102,1,1,pain,stimulus,6,high,low
2164,102,1,1,pain,stimulus,8,high,high
2165,102,1,1,pain,stimulus,10,high,med
2166,102,1,5,pain,stimulus,1,high,low
2167,102,1,5,pain,stimulus,3,high,med
2168,102,1,5,pain,stimulus,6,high,high
2169,102,1,5,pain,stimulus,9,high,low
2170,102,1,5,pain,stimulus,10,high,med
2171,102,1,5,pain,stimulus,11,high,high
2172,102,3,2,pain,stimulus,4,high,med
2173,102,3,2,pain,stimulus,5,high,high
2174,102,3,2,pain,stimulus,6,high,med
2175,102,3,2,pain,stimulus,7,high,low
2176,102,3,2,pain,stimulus,8,high,low
2177,102,3,2,pain,stimulus,9,high,high
2178,102,3,4,pain,stimulus,,high,low
2179,102,3,4,pain,stimulus,1,high,low
2180,102,3,4,pain,stimulus,2,high,med
2181,102,3,4,pain,stimulus,4,high,high
2182,102,3,4,pain,stimulus,6,high,high
2183,102,3,4,pain,stimulus,7,high,med
2184,102,4,3,pain,stimulus,1,high,med
2185,102,4,3,pain,stimulus,4,high,low
2186,102,4,3,pain,stimulus,5,high,med
2187,102,4,3,pain,stimulus,6,high,low
2188,102,4,3,pain,stimulus,10,high,high
2189,102,4,3,pain,stimulus,11,high,high
2190,102,4,4,pain,stimulus,,high,high
2191,102,4,4,pain,stimulus,3,high,high
2192,102,4,4,pain,stimulus,5,high,low
2193,102,4,4,pain,stimulus,7,high,med
2194,102,4,4,pain,stimulus,8,high,med
2195,102,4,4,pain,stimulus,10,high,low
2196,103,1,1,pain,stimulus,,high,low
2197,103,1,1,pain,stimulus,4,high,med
2198,103,1,1,pain,stimulus,5,high,high
2199,103,1,1,pain,stimulus,6,high,low
2200,103,1,1,pain,stimulus,7,high,high
2201,103,1,1,pain,stimulus,11,high,med
2202,103,3,3,pain,stimulus,,high,high
2203,103,3,3,pain,stimulus,2,high,low
2204,103,3,3,pain,stimulus,3,high,med
2205,103,3,3,pain,stimulus,9,high,low
2206,103,3,3,pain,stimulus,10,high,med
2207,103,3,3,pain,stimulus,11,high,high
2208,103,3,4,pain,stimulus,,high,low
2209,103,3,4,pain,stimulus,2,high,low
2210,103,3,4,pain,stimulus,4,high,high
2211,103,3,4,pain,stimulus,8,high,high
2212,103,3,4,pain,stimulus,10,high,med
2213,103,3,4,pain,stimulus,11,high,med
2214,103,4,2,pain,stimulus,2,high,med
2215,103,4,2,pain,stimulus,4,high,med
2216,103,4,2,pain,stimulus,7,high,high
2217,103,4,2,pain,stimulus,8,high,high
2218,103,4,2,pain,stimulus,9,high,low
2219,103,4,2,pain,stimulus,10,high,low
2220,103,4,5,pain,stimulus,1,high,med
2221,103,4,5,pain,stimulus,3,high,low
2222,103,4,5,pain,stimulus,5,high,high
2223,103,4,5,pain,stimulus,8,high,high
2224,103,4,5,pain,stimulus,9,high,med
2225,103,4,5,pain,stimulus,10,high,low
2226,104,1,2,pain,stimulus,3,high,low
2227,104,1,2,pain,stimulus,4,high,med
2228,104,1,2,pain,stimulus,5,high,high
2229,104,1,2,pain,stimulus,6,high,low
2230,104,1,2,pain,stimulus,8,high,high
2231,104,1,2,pain,stimulus,10,high,med
2232,104,1,4,pain,stimulus,,high,low
2233,104,1,4,pain,stimulus,4,high,med
2234,104,1,4,pain,stimulus,5,high,high
2235,104,1,4,pain,stimulus,6,high,low
2236,104,1,4,pain,stimulus,7,high,high
2237,104,1,4,pain,stimulus,11,high,med
2238,104,3,3,pain,stimulus,,high,low
2239,104,3,3,pain,stimulus,2,high,low
2240,104,3,3,pain,stimulus,4,high,high
2241,104,3,3,pain,stimulus,8,high,high
2242,104,3,3,pain,stimulus,10,high,med
2243,104,3,3,pain,stimulus,11,high,med
2244,104,3,6,pain,stimulus,2,high,low
2245,104,3,6,pain,stimulus,3,high,med
2246,104,3,6,pain,stimulus,4,high,high
2247,104,3,6,pain,stimulus,7,high,high
2248,104,3,6,pain,stimulus,8,high,low
2249,104,3,6,pain,stimulus,11,high,med
2250,104,4,1,pain,stimulus,2,high,med
2251,104,4,1,pain,stimulus,4,high,med
2252,104,4,1,pain,stimulus,7,high,high
2253,104,4,1,pain,stimulus,8,high,high
2254,104,4,1,pain,stimulus,9,high,low
2255,104,4,1,pain,stimulus,10,high,low
2256,104,4,5,pain,stimulus,1,high,med
2257,104,4,5,pain,stimulus,4,high,low
2258,104,4,5,pain,stimulus,5,high,med
2259,104,4,5,pain,stimulus,6,high,low
2260,104,4,5,pain,stimulus,10,high,high
2261,104,4,5,pain,stimulus,11,high,high
2262,106,1,2,pain,stimulus,3,high,low
2263,106,1,2,pain,stimulus,4,high,med
2264,106,1,2,pain,stimulus,5,high,high
2265,106,1,2,pain,stimulus,6,high,low
2266,106,1,2,pain,stimulus,8,high,high
2267,106,1,2,pain,stimulus,10,high,med
2268,106,1,4,pain,stimulus,1,high,low
2269,106,1,4,pain,stimulus,3,high,med
2270,106,1,4,pain,stimulus,6,high,high
2271,106,1,4,pain,stimulus,9,high,low
2272,106,1,4,pain,stimulus,10,high,med
2273,106,1,4,pain,stimulus,11,high,high
2274,106,3,2,pain,stimulus,4,high,med
2275,106,3,2,pain,stimulus,5,high,high
2276,106,3,2,pain,stimulus,6,high,med
2277,106,3,2,pain,stimulus,7,high,low
2278,106,3,2,pain,stimulus,8,high,low
2279,106,3,2,pain,stimulus,9,high,high
2280,106,3,5,pain,stimulus,,high,low
2281,106,3,5,pain,stimulus,1,high,low
2282,106,3,5,pain,stimulus,2,high,med
2283,106,3,5,pain,stimulus,4,high,high
2284,106,3,5,pain,stimulus,6,high,high
2285,106,3,5,pain,stimulus,7,high,med
2286,106,4,1,pain,stimulus,1,high,med
2287,106,4,1,pain,stimulus,4,high,low
2288,106,4,1,pain,stimulus,5,high,med
2289,106,4,1,pain,stimulus,6,high,low
2290,106,4,1,pain,stimulus,10,high,high
2291,106,4,1,pain,stimulus,11,high,high
2292,106,4,6,pain,stimulus,,high,high
2293,106,4,6,pain,stimulus,3,high,high
2294,106,4,6,pain,stimulus,5,high,low
2295,106,4,6,pain,stimulus,7,high,med
2296,106,4,6,pain,stimulus,8,high,med
2297,106,4,6,pain,stimulus,10,high,low
2298,107,1,1,pain,stimulus,,high,low
2299,107,1,1,pain,stimulus,4,high,med
2300,107,1,1,pain,stimulus,5,high,high
2301,107,1,1,pain,stimulus,6,high,low
2302,107,1,1,pain,stimulus,7,high,high
2303,107,1,1,pain,stimulus,11,high,med
2304,107,1,5,pain,stimulus,2,high,med
2305,107,1,5,pain,stimulus,4,high,med
2306,107,1,5,pain,stimulus,7,high,high
2307,107,1,5,pain,stimulus,8,high,high
2308,107,1,5,pain,stimulus,9,high,low
2309,107,1,5,pain,stimulus,10,high,low
2310,107,3,3,pain,stimulus,,high,med
2311,107,3,3,pain,stimulus,1,high,high
2312,107,3,3,pain,stimulus,3,high,low
2313,107,3,3,pain,stimulus,4,high,med
2314,107,3,3,pain,stimulus,8,high,high
2315,107,3,3,pain,stimulus,10,high,low
2316,107,3,6,pain,stimulus,1,high,med
2317,107,3,6,pain,stimulus,2,high,low
2318,107,3,6,pain,stimulus,3,high,high
2319,107,3,6,pain,stimulus,8,high,low
2320,107,3,6,pain,stimulus,9,high,high
2321,107,3,6,pain,stimulus,10,high,med
2322,107,4,2,pain,stimulus,,high,low
2323,107,4,2,pain,stimulus,2,high,high
2324,107,4,2,pain,stimulus,4,high,low
2325,107,4,2,pain,stimulus,5,high,med
2326,107,4,2,pain,stimulus,7,high,med
2327,107,4,2,pain,stimulus,10,high,high
2328,107,4,4,pain,stimulus,,high,high
2329,107,4,4,pain,stimulus,2,high,high
2330,107,4,4,pain,stimulus,4,high,low
2331,107,4,4,pain,stimulus,5,high,med
2332,107,4,4,pain,stimulus,7,high,low
2333,107,4,4,pain,stimulus,9,high,med
2334,109,1,2,pain,stimulus,,high,low
2335,109,1,2,pain,stimulus,1,high,high
2336,109,1,2,pain,stimulus,2,high,med
2337,109,1,2,pain,stimulus,4,high,high
2338,109,1,2,pain,stimulus,5,high,low
2339,109,1,2,pain,stimulus,10,high,med
2340,109,1,4,pain,stimulus,,high,low
2341,109,1,4,pain,stimulus,4,high,med
2342,109,1,4,pain,stimulus,5,high,high
2343,109,1,4,pain,stimulus,6,high,low
2344,109,1,4,pain,stimulus,7,high,high
2345,109,1,4,pain,stimulus,11,high,med
2346,109,3,1,pain,stimulus,,high,high
2347,109,3,1,pain,stimulus,2,high,low
2348,109,3,1,pain,stimulus,3,high,med
2349,109,3,1,pain,stimulus,9,high,low
2350,109,3,1,pain,stimulus,10,high,med
2351,109,3,1,pain,stimulus,11,high,high
2352,109,3,6,pain,stimulus,,high,low
2353,109,3,6,pain,stimulus,2,high,low
2354,109,3,6,pain,stimulus,4,high,high
2355,109,3,6,pain,stimulus,8,high,high
2356,109,3,6,pain,stimulus,10,high,med
2357,109,3,6,pain,stimulus,11,high,med
2358,109,4,1,pain,stimulus,2,high,med
2359,109,4,1,pain,stimulus,4,high,med
2360,109,4,1,pain,stimulus,7,high,high
2361,109,4,1,pain,stimulus,8,high,high
2362,109,4,1,pain,stimulus,9,high,low
2363,109,4,1,pain,stimulus,10,high,low
2364,109,4,5,pain,stimulus,1,high,med
2365,109,4,5,pain,stimulus,3,high,low
2366,109,4,5,pain,stimulus,5,high,high
2367,109,4,5,pain,stimulus,8,high,high
2368,109,4,5,pain,stimulus,9,high,med
2369,109,4,5,pain,stimulus,10,high,low
2370,111,1,2,pain,stimulus,3,high,low
2371,111,1,2,pain,stimulus,4,high,med
2372,111,1,2,pain,stimulus,5,high,high
2373,111,1,2,pain,stimulus,6,high,low
2374,111,1,2,pain,stimulus,8,high,high
2375,111,1,2,pain,stimulus,10,high,med
2376,111,1,5,pain,stimulus,,high,low
2377,111,1,5,pain,stimulus,4,high,med
2378,111,1,5,pain,stimulus,5,high,high
2379,111,1,5,pain,stimulus,6,high,low
2380,111,1,5,pain,stimulus,7,high,high
2381,111,1,5,pain,stimulus,11,high,med
2382,111,3,2,pain,stimulus,,high,low
2383,111,3,2,pain,stimulus,2,high,low
2384,111,3,2,pain,stimulus,4,high,high
2385,111,3,2,pain,stimulus,8,high,high
2386,111,3,2,pain,stimulus,10,high,med
2387,111,3,2,pain,stimulus,11,high,med
2388,111,3,4,pain,stimulus,2,high,low
2389,111,3,4,pain,stimulus,3,high,med
2390,111,3,4,pain,stimulus,4,high,high
2391,111,3,4,pain,stimulus,7,high,high
2392,111,3,4,pain,stimulus,8,high,low
2393,111,3,4,pain,stimulus,11,high,med
2394,111,4,1,pain,stimulus,1,high,med
2395,111,4,1,pain,stimulus,4,high,low
2396,111,4,1,pain,stimulus,5,high,med
2397,111,4,1,pain,stimulus,6,high,low
2398,111,4,1,pain,stimulus,10,high,high
2399,111,4,1,pain,stimulus,11,high,high
2400,111,4,6,pain,stimulus,2,high,med
2401,111,4,6,pain,stimulus,4,high,med
2402,111,4,6,pain,stimulus,7,high,high
2403,111,4,6,pain,stimulus,8,high,high
2404,111,4,6,pain,stimulus,9,high,low
2405,111,4,6,pain,stimulus,10,high,low
2406,112,1,3,pain,stimulus,3,high,low
2407,112,1,3,pain,stimulus,4,high,med
2408,112,1,3,pain,stimulus,5,high,high
2409,112,1,3,pain,stimulus,6,high,low
2410,112,1,3,pain,stimulus,8,high,high
2411,112,1,3,pain,stimulus,10,high,med
2412,112,1,6,pain,stimulus,1,high,low
2413,112,1,6,pain,stimulus,3,high,med
2414,112,1,6,pain,stimulus,6,high,high
2415,112,1,6,pain,stimulus,9,high,low
2416,112,1,6,pain,stimulus,10,high,med
2417,112,1,6,pain,stimulus,11,high,high
2418,112,3,1,pain,stimulus,4,high,med
2419,112,3,1,pain,stimulus,5,high,high
2420,112,3,1,pain,stimulus,6,high,med
2421,112,3,1,pain,stimulus,7,high,low
2422,112,3,1,pain,stimulus,8,high,low
2423,112,3,1,pain,stimulus,9,high,high
2424,112,3,5,pain,stimulus,,high,low
2425,112,3,5,pain,stimulus,1,high,low
2426,112,3,5,pain,stimulus,2,high,med
2427,112,3,5,pain,stimulus,4,high,high
2428,112,3,5,pain,stimulus,6,high,high
2429,112,3,5,pain,stimulus,7,high,med
2430,112,4,4,pain,stimulus,,high,high
2431,112,4,4,pain,stimulus,3,high,high
2432,112,4,4,pain,stimulus,5,high,low
2433,112,4,4,pain,stimulus,7,high,med
2434,112,4,4,pain,stimulus,8,high,med
2435,112,4,4,pain,stimulus,10,high,low
2436,114,1,3,pain,stimulus,2,high,med
2437,114,1,3,pain,stimulus,4,high,med
2438,114,1,3,pain,stimulus,7,high,high
2439,114,1,3,pain,stimulus,8,high,high
2440,114,1,3,pain,stimulus,9,high,low
2441,114,1,3,pain,stimulus,10,high,low
2442,114,1,4,pain,stimulus,,high,low
2443,114,1,4,pain,stimulus,4,high,med
2444,114,1,4,pain,stimulus,5,high,high
2445,114,1,4,pain,stimulus,6,high,low
2446,114,1,4,pain,stimulus,7,high,high
2447,114,1,4,pain,stimulus,11,high,med
2448,115,1,1,pain,stimulus,,high,med
2449,115,1,1,pain,stimulus,1,high,low
2450,115,1,1,pain,stimulus,3,high,high
2451,115,1,1,pain,stimulus,4,high,high
2452,115,1,1,pain,stimulus,6,high,med
2453,115,1,1,pain,stimulus,7,high,low
2454,115,1,5,pain,stimulus,,high,med
2455,115,1,5,pain,stimulus,2,high,low
2456,115,1,5,pain,stimulus,4,high,high
2457,115,1,5,pain,stimulus,7,high,med
2458,115,1,5,pain,stimulus,8,high,low
2459,115,1,5,pain,stimulus,10,high,high
2460,115,3,2,pain,stimulus,,high,med
2461,115,3,2,pain,stimulus,1,high,high
2462,115,3,2,pain,stimulus,3,high,low
2463,115,3,2,pain,stimulus,4,high,med
2464,115,3,2,pain,stimulus,8,high,high
2465,115,3,2,pain,stimulus,10,high,low
2466,115,3,5,pain,stimulus,1,high,low
2467,115,3,5,pain,stimulus,2,high,high
2468,115,3,5,pain,stimulus,4,high,low
2469,115,3,5,pain,stimulus,7,high,med
2470,115,3,5,pain,stimulus,9,high,med
2471,115,3,5,pain,stimulus,11,high,high
2472,115,4,1,pain,stimulus,,high,med
2473,115,4,1,pain,stimulus,2,high,low
2474,115,4,1,pain,stimulus,3,high,high
2475,115,4,1,pain,stimulus,4,high,low
2476,115,4,1,pain,stimulus,5,high,med
2477,115,4,1,pain,stimulus,8,high,high
2478,115,4,6,pain,stimulus,,high,high
2479,115,4,6,pain,stimulus,3,high,high
2480,115,4,6,pain,stimulus,5,high,low
2481,115,4,6,pain,stimulus,7,high,med
2482,115,4,6,pain,stimulus,8,high,med
2483,115,4,6,pain,stimulus,10,high,low
2484,116,1,2,pain,stimulus,,high,low
2485,116,1,2,pain,stimulus,4,high,med
2486,116,1,2,pain,stimulus,5,high,high
2487,116,1,2,pain,stimulus,6,high,low
2488,116,1,2,pain,stimulus,7,high,high
2489,116,1,2,pain,stimulus,11,high,med
2490,116,1,4,pain,stimulus,2,high,med
2491,116,1,4,pain,stimulus,4,high,med
2492,116,1,4,pain,stimulus,7,high,high
2493,116,1,4,pain,stimulus,8,high,high
2494,116,1,4,pain,stimulus,9,high,low
2495,116,1,4,pain,stimulus,10,high,low
2496,116,3,3,pain,stimulus,,high,med
2497,116,3,3,pain,stimulus,1,high,high
2498,116,3,3,pain,stimulus,3,high,low
2499,116,3,3,pain,stimulus,4,high,med
2500,116,3,3,pain,stimulus,8,high,high
2501,116,3,3,pain,stimulus,10,high,low
2502,116,3,6,pain,stimulus,1,high,med
2503,116,3,6,pain,stimulus,2,high,low
2504,116,3,6,pain,stimulus,3,high,high
2505,116,3,6,pain,stimulus,8,high,low
2506,116,3,6,pain,stimulus,9,high,high
2507,116,3,6,pain,stimulus,10,high,med
2508,116,4,3,pain,stimulus,,high,high
2509,116,4,3,pain,stimulus,2,high,high
2510,116,4,3,pain,stimulus,4,high,low
2511,116,4,3,pain,stimulus,5,high,med
2512,116,4,3,pain,stimulus,7,high,low
2513,116,4,3,pain,stimulus,9,high,med
2514,116,4,4,pain,stimulus,,high,low
2515,116,4,4,pain,stimulus,2,high,high
2516,116,4,4,pain,stimulus,4,high,low
2517,116,4,4,pain,stimulus,5,high,med
2518,116,4,4,pain,stimulus,7,high,med
2519,116,4,4,pain,stimulus,10,high,high
2520,117,1,3,pain,stimulus,,high,low
2521,117,1,3,pain,stimulus,4,high,med
2522,117,1,3,pain,stimulus,5,high,high
2523,117,1,3,pain,stimulus,6,high,low
2524,117,1,3,pain,stimulus,7,high,high
2525,117,1,3,pain,stimulus,11,high,med
2526,117,1,4,pain,stimulus,3,high,low
2527,117,1,4,pain,stimulus,4,high,med
2528,117,1,4,pain,stimulus,5,high,high
2529,117,1,4,pain,stimulus,6,high,low
2530,117,1,4,pain,stimulus,8,high,high
2531,117,1,4,pain,stimulus,10,high,med
2532,118,1,1,pain,stimulus,3,high,low
2533,118,1,1,pain,stimulus,4,high,med
2534,118,1,1,pain,stimulus,5,high,high
2535,118,1,1,pain,stimulus,6,high,low
2536,118,1,1,pain,stimulus,8,high,high
2537,118,1,1,pain,stimulus,10,high,med
2538,118,1,5,pain,stimulus,1,high,low
2539,118,1,5,pain,stimulus,3,high,med
2540,118,1,5,pain,stimulus,6,high,high
2541,118,1,5,pain,stimulus,9,high,low
2542,118,1,5,pain,stimulus,10,high,med
2543,118,1,5,pain,stimulus,11,high,high
2544,119,1,3,pain,stimulus,,high,low
2545,119,1,3,pain,stimulus,4,high,med
2546,119,1,3,pain,stimulus,5,high,high
2547,119,1,3,pain,stimulus,6,high,low
2548,119,1,3,pain,stimulus,7,high,high
2549,119,1,3,pain,stimulus,11,high,med
2550,119,1,4,pain,stimulus,,high,low
2551,119,1,4,pain,stimulus,1,high,high
2552,119,1,4,pain,stimulus,2,high,med
2553,119,1,4,pain,stimulus,4,high,high
2554,119,1,4,pain,stimulus,5,high,low
2555,119,1,4,pain,stimulus,10,high,med
2556,120,1,2,pain,stimulus,3,high,low
2557,120,1,2,pain,stimulus,4,high,med
2558,120,1,2,pain,stimulus,5,high,high
2559,120,1,2,pain,stimulus,6,high,low
2560,120,1,2,pain,stimulus,8,high,high
2561,120,1,2,pain,stimulus,10,high,med
2562,120,1,4,pain,stimulus,1,high,low
2563,120,1,4,pain,stimulus,3,high,med
2564,120,1,4,pain,stimulus,6,high,high
2565,120,1,4,pain,stimulus,9,high,low
2566,120,1,4,pain,stimulus,10,high,med
2567,120,1,4,pain,stimulus,11,high,high
2568,122,1,1,pain,stimulus,3,high,low
2569,122,1,1,pain,stimulus,4,high,med
2570,122,1,1,pain,stimulus,5,high,high
2571,122,1,1,pain,stimulus,6,high,low
2572,122,1,1,pain,stimulus,8,high,high
2573,122,1,1,pain,stimulus,10,high,med
2574,122,1,5,pain,stimulus,1,high,low
2575,122,1,5,pain,stimulus,3,high,med
2576,122,1,5,pain,stimulus,6,high,high
2577,122,1,5,pain,stimulus,9,high,low
2578,122,1,5,pain,stimulus,10,high,med
2579,122,1,5,pain,stimulus,11,high,high
2580,122,3,2,pain,stimulus,4,high,med
2581,122,3,2,pain,stimulus,5,high,high
2582,122,3,2,pain,stimulus,6,high,med
2583,122,3,2,pain,stimulus,7,high,low
2584,122,3,2,pain,stimulus,8,high,low
2585,122,3,2,pain,stimulus,9,high,high
2586,122,3,4,pain,stimulus,,high,low
2587,122,3,4,pain,stimulus,1,high,low
2588,122,3,4,pain,stimulus,2,high,med
2589,122,3,4,pain,stimulus,4,high,high
2590,122,3,4,pain,stimulus,6,high,high
2591,122,3,4,pain,stimulus,7,high,med
2592,122,4,3,pain,stimulus,1,high,med
2593,122,4,3,pain,stimulus,4,high,low
2594,122,4,3,pain,stimulus,5,high,med
2595,122,4,3,pain,stimulus,6,high,low
2596,122,4,3,pain,stimulus,10,high,high
2597,122,4,3,pain,stimulus,11,high,high
2598,122,4,4,pain,stimulus,,high,high
2599,122,4,4,pain,stimulus,3,high,high
2600,122,4,4,pain,stimulus,5,high,low
2601,122,4,4,pain,stimulus,7,high,med
2602,122,4,4,pain,stimulus,8,high,med
2603,122,4,4,pain,stimulus,10,high,low
2604,123,1,1,pain,stimulus,,high,low
2605,123,1,1,pain,stimulus,4,high,med
2606,123,1,1,pain,stimulus,5,high,high
2607,123,1,1,pain,stimulus,6,high,low
2608,123,1,1,pain,stimulus,7,high,high
2609,123,1,1,pain,stimulus,11,high,med
2610,123,1,6,pain,stimulus,,high,low
2611,123,1,6,pain,stimulus,1,high,high
2612,123,1,6,pain,stimulus,2,high,med
2613,123,1,6,pain,stimulus,4,high,high
2614,123,1,6,pain,stimulus,5,high,low
2615,123,1,6,pain,stimulus,10,high,med
2616,124,1,2,pain,stimulus,3,high,low
2617,124,1,2,pain,stimulus,4,high,med
2618,124,1,2,pain,stimulus,5,high,high
2619,124,1,2,pain,stimulus,6,high,low
2620,124,1,2,pain,stimulus,8,high,high
2621,124,1,2,pain,stimulus,10,high,med
2622,124,1,4,pain,stimulus,,high,low
2623,124,1,4,pain,stimulus,4,high,med
2624,124,1,4,pain,stimulus,5,high,high
2625,124,1,4,pain,stimulus,6,high,low
2626,124,1,4,pain,stimulus,7,high,high
2627,124,1,4,pain,stimulus,11,high,med
2628,124,3,3,pain,stimulus,,high,low
2629,124,3,3,pain,stimulus,2,high,low
2630,124,3,3,pain,stimulus,4,high,high
2631,124,3,3,pain,stimulus,8,high,high
2632,124,3,3,pain,stimulus,10,high,med
2633,124,3,3,pain,stimulus,11,high,med
2634,124,3,6,pain,stimulus,2,high,low
2635,124,3,6,pain,stimulus,3,high,med
2636,124,3,6,pain,stimulus,4,high,high
2637,124,3,6,pain,stimulus,7,high,high
2638,124,3,6,pain,stimulus,8,high,low
2639,124,3,6,pain,stimulus,11,high,med
2640,124,4,1,pain,stimulus,2,high,med
2641,124,4,1,pain,stimulus,4,high,med
2642,124,4,1,pain,stimulus,7,high,high
2643,124,4,1,pain,stimulus,8,high,high
2644,124,4,1,pain,stimulus,9,high,low
2645,124,4,1,pain,stimulus,10,high,low
2646,124,4,5,pain,stimulus,1,high,med
2647,124,4,5,pain,stimulus,4,high,low
2648,124,4,5,pain,stimulus,5,high,med
2649,124,4,5,pain,stimulus,6,high,low
2650,124,4,5,pain,stimulus,10,high,high
2651,124,4,5,pain,stimulus,11,high,high
2652,126,1,2,pain,stimulus,3,high,low
2653,126,1,2,pain,stimulus,4,high,med
2654,126,1,2,pain,stimulus,5,high,high
2655,126,1,2,pain,stimulus,6,high,low
2656,126,1,2,pain,stimulus,8,high,high
2657,126,1,2,pain,stimulus,10,high,med
2658,126,1,4,pain,stimulus,1,high,low
2659,126,1,4,pain,stimulus,3,high,med
2660,126,1,4,pain,stimulus,6,high,high
2661,126,1,4,pain,stimulus,9,high,low
2662,126,1,4,pain,stimulus,10,high,med
2663,126,1,4,pain,stimulus,11,high,high
2664,126,3,2,pain,stimulus,4,high,med
2665,126,3,2,pain,stimulus,5,high,high
2666,126,3,2,pain,stimulus,6,high,med
2667,126,3,2,pain,stimulus,7,high,low
2668,126,3,2,pain,stimulus,8,high,low
2669,126,3,2,pain,stimulus,9,high,high
2670,126,3,5,pain,stimulus,,high,low
2671,126,3,5,pain,stimulus,1,high,low
2672,126,3,5,pain,stimulus,2,high,med
2673,126,3,5,pain,stimulus,4,high,high
2674,126,3,5,pain,stimulus,6,high,high
2675,126,3,5,pain,stimulus,7,high,med
2676,127,1,1,pain,stimulus,,high,low
2677,127,1,1,pain,stimulus,4,high,med
2678,127,1,1,pain,stimulus,5,high,high
2679,127,1,1,pain,stimulus,6,high,low
2680,127,1,1,pain,stimulus,7,high,high
2681,127,1,1,pain,stimulus,11,high,med
2682,127,1,5,pain,stimulus,2,high,med
2683,127,1,5,pain,stimulus,4,high,med
2684,127,1,5,pain,stimulus,7,high,high
2685,127,1,5,pain,stimulus,8,high,high
2686,127,1,5,pain,stimulus,9,high,low
2687,127,1,5,pain,stimulus,10,high,low
2688,127,3,3,pain,stimulus,,high,med
2689,127,3,3,pain,stimulus,1,high,high
2690,127,3,3,pain,stimulus,3,high,low
2691,127,3,3,pain,stimulus,4,high,med
2692,127,3,3,pain,stimulus,8,high,high
2693,127,3,3,pain,stimulus,10,high,low
2694,127,3,6,pain,stimulus,1,high,med
2695,127,3,6,pain,stimulus,2,high,low
2696,127,3,6,pain,stimulus,3,high,high
2697,127,3,6,pain,stimulus,8,high,low
2698,127,3,6,pain,stimulus,9,high,high
2699,127,3,6,pain,stimulus,10,high,med
2700,127,4,2,pain,stimulus,,high,low
2701,127,4,2,pain,stimulus,2,high,high
2702,127,4,2,pain,stimulus,4,high,low
2703,127,4,2,pain,stimulus,5,high,med
2704,127,4,2,pain,stimulus,7,high,med
2705,127,4,2,pain,stimulus,10,high,high
2706,127,4,4,pain,stimulus,,high,high
2707,127,4,4,pain,stimulus,2,high,high
2708,127,4,4,pain,stimulus,4,high,low
2709,127,4,4,pain,stimulus,5,high,med
2710,127,4,4,pain,stimulus,7,high,low
2711,127,4,4,pain,stimulus,9,high,med
2712,128,1,3,pain,stimulus,,high,med
2713,128,1,3,pain,stimulus,2,high,low
2714,128,1,3,pain,stimulus,4,high,high
2715,128,1,3,pain,stimulus,7,high,med
2716,128,1,3,pain,stimulus,8,high,low
2717,128,1,3,pain,stimulus,10,high,high
2718,128,1,4,pain,stimulus,,high,med
2719,128,1,4,pain,stimulus,1,high,low
2720,128,1,4,pain,stimulus,3,high,high
2721,128,1,4,pain,stimulus,4,high,high
2722,128,1,4,pain,stimulus,6,high,med
2723,128,1,4,pain,stimulus,7,high,low
2724,128,3,1,pain,stimulus,1,high,low
2725,128,3,1,pain,stimulus,2,high,high
2726,128,3,1,pain,stimulus,4,high,low
2727,128,3,1,pain,stimulus,7,high,med
2728,128,3,1,pain,stimulus,9,high,med
